chat_id,patient_id,language,user_input,intent,timestamp
C03204,PID-668041,english,I want to participate in research,eligibility_check,2025-12-11 04:18:12.658026
C03205,PID-846475,hindi,Show me hypertension trials,eligibility_check,2025-12-11 03:18:12.658026
C03206,PID-539035,telugu,I want to participate in research,eligibility_check,2025-12-11 02:18:12.658026
C03207,PID-567607,kannada,What are the requirements?,trial_inquiry,2025-12-11 01:18:12.658026
C03208,PID-416692,hindi,What are the requirements?,participation_request,2025-12-11 00:18:12.658026
C03209,PID-569177,english,Is there anything for migraines?,eligibility_check,2025-12-10 23:18:12.658026
C03210,PID-992071,english,Can you help me find a doctor?,eligibility_check,2025-12-10 22:18:12.658026
C03211,PID-239187,hindi,Show me hypertension trials,eligibility_check,2025-12-10 21:18:12.658026
C03212,PID-759993,hindi,How do I join a trial?,general_info,2025-12-10 20:18:12.658026
C03213,PID-286647,kannada,What are the requirements?,trial_inquiry,2025-12-10 19:18:12.658026
C03214,PID-387566,english,Show me hypertension trials,participation_request,2025-12-10 18:18:12.658026
C03215,PID-172942,kannada,Show me hypertension trials,trial_inquiry,2025-12-10 17:18:12.658026
C03216,PID-616056,english,Can you help me find a doctor?,participation_request,2025-12-10 16:18:12.658026
C03217,PID-969898,english,Is there anything for migraines?,eligibility_check,2025-12-10 15:18:12.658026
C03218,PID-237409,english,What are the requirements?,eligibility_check,2025-12-10 14:18:12.658026
C03219,PID-987564,english,What are the requirements?,general_info,2025-12-10 13:18:12.658026
C03220,PID-360034,hindi,What trials are available for diabetes?,eligibility_check,2025-12-10 12:18:12.658026
C03221,PID-166243,english,Is there anything for migraines?,general_info,2025-12-10 11:18:12.658026
C03222,PID-215500,english,What is my eligibility status?,eligibility_check,2025-12-10 10:18:12.658026
C03223,PID-681309,english,What trials are available for diabetes?,participation_request,2025-12-10 09:18:12.658026
C03224,PID-482925,telugu,Am I eligible for heart disease study?,trial_inquiry,2025-12-10 08:18:12.658026
C03225,PID-190353,english,What is my eligibility status?,general_info,2025-12-10 07:18:12.658026
C03226,PID-921236,hindi,Tell me about cancer research,eligibility_check,2025-12-10 06:18:12.658026
C03227,PID-930621,hindi,What are the requirements?,participation_request,2025-12-10 05:18:12.658026
C03228,PID-419097,english,How do I join a trial?,eligibility_check,2025-12-10 04:18:12.658026
C03229,PID-710821,english,What is my eligibility status?,trial_inquiry,2025-12-10 03:18:12.658026
C03230,PID-337851,hindi,Is there anything for migraines?,general_info,2025-12-10 02:18:12.658026
C03231,PID-444468,kannada,Am I eligible for heart disease study?,participation_request,2025-12-10 01:18:12.658026
C03232,PID-654530,english,Can you help me find a doctor?,eligibility_check,2025-12-10 00:18:12.658026
C03233,PID-517285,english,Am I eligible for heart disease study?,eligibility_check,2025-12-09 23:18:12.658026
C03234,PID-979241,hindi,Can you help me find a doctor?,participation_request,2025-12-09 22:18:12.658026
C03235,PID-565888,hindi,How do I join a trial?,participation_request,2025-12-09 21:18:12.658026
C03236,PID-249018,english,What trials are available for diabetes?,trial_inquiry,2025-12-09 20:18:12.658026
C03237,PID-398954,english,What are the requirements?,participation_request,2025-12-09 19:18:12.658026
C03238,PID-310109,english,I want to participate in research,general_info,2025-12-09 18:18:12.658026
C03239,PID-802171,english,What is my eligibility status?,trial_inquiry,2025-12-09 17:18:12.658026
C03240,PID-774482,english,Tell me about cancer research,eligibility_check,2025-12-09 16:18:12.658026
C03241,PID-190273,english,I want to participate in research,general_info,2025-12-09 15:18:12.658026
C03242,PID-291881,english,What are the requirements?,trial_inquiry,2025-12-09 14:18:12.658026
C03243,PID-570377,hindi,What are the requirements?,eligibility_check,2025-12-09 13:18:12.658026
C03244,PID-123578,hindi,Can you help me find a doctor?,participation_request,2025-12-09 12:18:12.658026
C03245,PID-193168,english,What trials are available for diabetes?,eligibility_check,2025-12-09 11:18:12.658026
C03246,PID-858231,kannada,Can you help me find a doctor?,participation_request,2025-12-09 10:18:12.658026
C03247,PID-636253,english,I want to participate in research,trial_inquiry,2025-12-09 09:18:12.658026
C03248,PID-686971,hindi,What are the requirements?,eligibility_check,2025-12-09 08:18:12.658026
C03249,PID-708221,english,Is there anything for migraines?,general_info,2025-12-09 07:18:12.658026
C03250,PID-428545,hindi,Is there anything for migraines?,participation_request,2025-12-09 06:18:12.658026
C03251,PID-351658,english,How do I join a trial?,eligibility_check,2025-12-09 05:18:12.658026
C03252,PID-958557,telugu,How do I join a trial?,participation_request,2025-12-09 04:18:12.658026
C03253,PID-821981,english,Show me hypertension trials,eligibility_check,2025-12-09 03:18:12.658026
C03254,PID-360262,telugu,Am I eligible for heart disease study?,eligibility_check,2025-12-09 02:18:12.658026
C03255,PID-851003,telugu,Tell me about cancer research,general_info,2025-12-09 01:18:12.658026
C03256,PID-383396,kannada,What is my eligibility status?,trial_inquiry,2025-12-09 00:18:12.658026
C03257,PID-872825,english,Am I eligible for heart disease study?,eligibility_check,2025-12-08 23:18:12.658026
C03258,PID-592351,english,Am I eligible for heart disease study?,eligibility_check,2025-12-08 22:18:12.658026
C03259,PID-397221,english,Show me hypertension trials,trial_inquiry,2025-12-08 21:18:12.658026
C03260,PID-257203,english,I want to participate in research,participation_request,2025-12-08 20:18:12.658026
C03261,PID-382267,hindi,How do I join a trial?,trial_inquiry,2025-12-08 19:18:12.658026
C03262,PID-795042,english,What is my eligibility status?,eligibility_check,2025-12-08 18:18:12.658026
C03263,PID-883337,hindi,Tell me about cancer research,trial_inquiry,2025-12-08 17:18:12.658026
C03264,PID-186267,hindi,Am I eligible for heart disease study?,participation_request,2025-12-08 16:18:12.658026
C03265,PID-535649,hindi,Show me hypertension trials,trial_inquiry,2025-12-08 15:18:12.658026
C03266,PID-714545,english,I want to participate in research,trial_inquiry,2025-12-08 14:18:12.658026
C03267,PID-968936,english,Am I eligible for heart disease study?,eligibility_check,2025-12-08 13:18:12.658026
C03268,PID-162642,hindi,Can you help me find a doctor?,eligibility_check,2025-12-08 12:18:12.658026
C03269,PID-416680,english,Is there anything for migraines?,general_info,2025-12-08 11:18:12.658026
C03270,PID-579272,hindi,Show me hypertension trials,general_info,2025-12-08 10:18:12.658026
C03271,PID-245910,telugu,I want to participate in research,eligibility_check,2025-12-08 09:18:12.658026
C03272,PID-738975,english,What are the requirements?,general_info,2025-12-08 08:18:12.658026
C03273,PID-599472,english,Am I eligible for heart disease study?,participation_request,2025-12-08 07:18:12.658026
C03274,PID-516298,english,What trials are available for diabetes?,trial_inquiry,2025-12-08 06:18:12.658026
C03275,PID-491322,hindi,Show me hypertension trials,eligibility_check,2025-12-08 05:18:12.658026
C03276,PID-119964,hindi,What trials are available for diabetes?,trial_inquiry,2025-12-08 04:18:12.658026
C03277,PID-792095,hindi,What trials are available for diabetes?,participation_request,2025-12-08 03:18:12.658026
C03278,PID-343210,hindi,What are the requirements?,participation_request,2025-12-08 02:18:12.658026
C03279,PID-894824,kannada,What is my eligibility status?,general_info,2025-12-08 01:18:12.658026
C03280,PID-874523,english,How do I join a trial?,eligibility_check,2025-12-08 00:18:12.658026
C03281,PID-999765,hindi,Am I eligible for heart disease study?,general_info,2025-12-07 23:18:12.658026
C03282,PID-851538,english,Show me hypertension trials,eligibility_check,2025-12-07 22:18:12.658026
C03283,PID-996531,kannada,Show me hypertension trials,eligibility_check,2025-12-07 21:18:12.658026
C03284,PID-683943,english,What are the requirements?,trial_inquiry,2025-12-07 20:18:12.658026
C03285,PID-992591,telugu,Am I eligible for heart disease study?,trial_inquiry,2025-12-07 19:18:12.658026
C03286,PID-227487,english,Am I eligible for heart disease study?,trial_inquiry,2025-12-07 18:18:12.658026
C03287,PID-666557,english,Am I eligible for heart disease study?,trial_inquiry,2025-12-07 17:18:12.658026
C03288,PID-913972,hindi,Show me hypertension trials,trial_inquiry,2025-12-07 16:18:12.658026
C03289,PID-517747,english,Tell me about cancer research,eligibility_check,2025-12-07 15:18:12.658026
C03290,PID-392690,english,What is my eligibility status?,general_info,2025-12-07 14:18:12.658026
C03291,PID-840426,english,What trials are available for diabetes?,eligibility_check,2025-12-07 13:18:12.658026
C03292,PID-656924,english,What trials are available for diabetes?,participation_request,2025-12-07 12:18:12.658026
C03293,PID-562962,hindi,Tell me about cancer research,general_info,2025-12-07 11:18:12.658026
C03294,PID-811336,english,Can you help me find a doctor?,trial_inquiry,2025-12-07 10:18:12.658026
C03295,PID-911782,telugu,Show me hypertension trials,trial_inquiry,2025-12-07 09:18:12.658026
C03296,PID-141113,hindi,Am I eligible for heart disease study?,eligibility_check,2025-12-07 08:18:12.658026
C03297,PID-634937,hindi,How do I join a trial?,participation_request,2025-12-07 07:18:12.658026
C03298,PID-129798,hindi,What are the requirements?,eligibility_check,2025-12-07 06:18:12.658026
C03299,PID-840046,english,Is there anything for migraines?,eligibility_check,2025-12-07 05:18:12.658026
C03300,PID-177260,telugu,Is there anything for migraines?,general_info,2025-12-07 04:18:12.658026
C03301,PID-692831,hindi,Show me hypertension trials,general_info,2025-12-07 03:18:12.658026
C03302,PID-878077,english,Is there anything for migraines?,trial_inquiry,2025-12-07 02:18:12.658026
C03303,PID-975909,english,What trials are available for diabetes?,participation_request,2025-12-07 01:18:12.658026
C03304,PID-871042,english,Am I eligible for heart disease study?,general_info,2025-12-07 00:18:12.658026
C03305,PID-168843,english,Tell me about cancer research,eligibility_check,2025-12-06 23:18:12.658026
C03306,PID-617006,telugu,I want to participate in research,general_info,2025-12-06 22:18:12.658026
C03307,PID-992229,english,Can you help me find a doctor?,eligibility_check,2025-12-06 21:18:12.658026
C03308,PID-987550,english,What is my eligibility status?,general_info,2025-12-06 20:18:12.658026
C03309,PID-520033,english,What are the requirements?,trial_inquiry,2025-12-06 19:18:12.658026
C03310,PID-479702,hindi,Tell me about cancer research,eligibility_check,2025-12-06 18:18:12.658026
C03311,PID-415703,english,What is my eligibility status?,general_info,2025-12-06 17:18:12.658026
C03312,PID-720106,english,Am I eligible for heart disease study?,eligibility_check,2025-12-06 16:18:12.658026
C03313,PID-262640,hindi,What are the requirements?,participation_request,2025-12-06 15:18:12.658026
C03314,PID-125388,telugu,What is my eligibility status?,participation_request,2025-12-06 14:18:12.658026
C03315,PID-427175,hindi,I want to participate in research,trial_inquiry,2025-12-06 13:18:12.658026
C03316,PID-481022,kannada,Can you help me find a doctor?,participation_request,2025-12-06 12:18:12.658026
C03317,PID-357720,english,Is there anything for migraines?,eligibility_check,2025-12-06 11:18:12.658026
C03318,PID-193572,english,How do I join a trial?,eligibility_check,2025-12-06 10:18:12.658026
C03319,PID-756341,english,Is there anything for migraines?,trial_inquiry,2025-12-06 09:18:12.658026
C03320,PID-713226,hindi,Is there anything for migraines?,eligibility_check,2025-12-06 08:18:12.658026
C03321,PID-642659,hindi,Can you help me find a doctor?,general_info,2025-12-06 07:18:12.658026
C03322,PID-519444,hindi,Can you help me find a doctor?,trial_inquiry,2025-12-06 06:18:12.658026
C03323,PID-398207,hindi,Is there anything for migraines?,general_info,2025-12-06 05:18:12.658026
C03324,PID-935943,english,What are the requirements?,general_info,2025-12-06 04:18:12.658026
C03325,PID-830746,english,Tell me about cancer research,general_info,2025-12-06 03:18:12.658026
C03326,PID-679379,english,Am I eligible for heart disease study?,general_info,2025-12-06 02:18:12.658026
C03327,PID-587660,english,Show me hypertension trials,general_info,2025-12-06 01:18:12.658026
C03328,PID-260252,english,Is there anything for migraines?,participation_request,2025-12-06 00:18:12.658026
C03329,PID-234275,english,How do I join a trial?,general_info,2025-12-05 23:18:12.658026
C03330,PID-777092,telugu,Can you help me find a doctor?,eligibility_check,2025-12-05 22:18:12.658026
C03331,PID-505846,telugu,I want to participate in research,trial_inquiry,2025-12-05 21:18:12.658026
C03332,PID-833970,english,How do I join a trial?,trial_inquiry,2025-12-05 20:18:12.658026
C03333,PID-527875,english,What are the requirements?,general_info,2025-12-05 19:18:12.658026
C03334,PID-898708,kannada,I want to participate in research,participation_request,2025-12-05 18:18:12.658026
C03335,PID-240059,english,Tell me about cancer research,general_info,2025-12-05 17:18:12.658026
C03336,PID-786304,hindi,Show me hypertension trials,general_info,2025-12-05 16:18:12.658026
